,track,artist,album,popularity,time,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acoustincess,instrumentalness,liveness,valence,tempo,time_signature,genre
134,Ara Beni,Emrah Karaduman,Ara Beni,62,192779,2019-03-08,1,0.902,0.824,10,-4.518,0,0.0814,0.00509,2.15e-05,0.295,0.676,121.02,4,pop
135,Felaket,Ezhel,Felaket,60,194772,2019-02-01,1,0.769,0.556,9,-5.375,0,0.082,0.115,0.000294,0.117,0.607,149.972,4,pop
136,Bana da Söyle,Ziynet Sali,Bana da Söyle,54,246674,2019-03-14,1,0.693,0.695,4,-7.906,1,0.0581,0.00982,2.9e-05,0.127,0.724,106.007,4,pop
137,İçimden Gelmiyor,Bilal Sonses,İçimden Gelmiyor,65,255000,2019-04-12,1,0.578,0.607,9,-6.191,0,0.0357,0.629,0.0,0.135,0.619,149.946,4,pop
138,Napıyorsan Yap,Demet Akalın,Napıyorsan Yap,51,173000,2019-04-19,1,0.721,0.748,5,-8.564,0,0.132,0.0218,0.0,0.0707,0.625,170.054,4,pop
139,Kabahat Bende,Buray,Kehanet,65,206700,2018-10-19,3,0.572,0.718,11,-5.771,0,0.0556,0.413,0.0,0.112,0.877,79.839,4,pop
140,Aşkın Olayım,Simge,Ben Bazen,62,251780,2018-06-01,7,0.556,0.582,5,-8.368,0,0.0414,0.23,0.0,0.327,0.561,75.976,4,pop
141,Son Liman,Murat Dalkılıç,Son Liman,65,172850,2019-01-25,1,0.669,0.915,10,-5.904,0,0.0719,0.0139,0.0,0.131,0.608,120.973,4,pop
142,Yok Yok,Feride Hilal Akın,Yok Yok,51,184857,2019-05-17,1,0.698,0.422,0,-7.899,0,0.0598,0.66,0.0,0.142,0.142,75.803,4,pop
143,Bir İhtimal Biliyorum,Gülşen,Bir İhtimal Biliyorum,67,210232,2018-12-07,1,0.692,0.518,1,-9.391,1,0.0407,0.0183,0.0,0.284,0.326,98.02,4,pop
144,Gel Bana,Mustafa Sandal,Gel Bana,64,183337,2019-01-14,1,0.867,0.583,4,-8.782,0,0.359,0.18,5.05e-05,0.147,0.451,90.017,4,pop
